,platform,store,date,review,rating,category
1688,trenbe,apple,20220920,"굉장히 실망입니다. 솔직히 진짜 빡쳤습니다. 트렌비는 주문 상세 내역을 총 5단계(주문접수-현지바잉중-해외배송준비중-배송중-배송완료)로 구분해 유저에게 보여주고 있습니다. 전 해외배송이 필요한 상품을 9월3일 주문했고, 9월 6일에 주문상세내역에서 ‘해외배송준비중’ 단계임을 확인했습니다. ‘해외배송준비중’은 ‘현지 물류센터에 상품이 입고되어 순차적인 검수 및 배송 준비중입니다.’라고 설명되고 있고요. 그리고 9월 19일에 고객센터로부터 제가 주문해서 2주동안 기다린 물건이 구매처에 의해 품절되었다는 연락을 받았습니다. 일을 도대체 어떻게 하는 겁니까?  현지 구매처로부터 이 물건이 바잉이 완료 되었는지 확인조차 제대로 되지 않은 채로 해외배송준비중이라는 상태로 노출시키는건 뭡니까? 실제로 물건은 물류센터에 존재하지도 않았던 것인데(품절이었으니) 그것을 구매한 유저에게는 현지물류센터에 있다고 고지하는것은 기만아닙니까? 해외배송물건의 특성상, 유저들은 내가 구매한 물건의 현재 위치 및 상태에 예민할 수밖에 없습니다. 세관을 잘 거쳐 물류센터에 들어왔는지, 현지에서 바잉이 되었는지 등 해당 단계들에서 문제가 많이 발생하는 것을 알기 때문에 굳이 트렌비와 같은 직구 사이트를 통해 구매를 하는거고요. 이런 부분에 대한 수고를 덜어줌은 물론 현지 구매처와의 빠르고 정확한 소통을 책임져주는 곳이라고 생각하니까요. 그런데 이번 사태는, 애초에 판매처로부터 물건이 제대로 있는지 확인을 먼저 하지도 않고 현지물류센터에 입고되었다는 고지를 하는건, 심지어 물건이 있는지 여부 확인을 2주동안이나 하지 않다가 늦게서야 하는 트렌비의 운영 방식에 의문을 품을 수밖에 없는 사건이었습니다. 플랫폼과 현지 판매처의 소통이 도대체 어떻게 굴러가고 있는 것인지 의문이네요.전 품절된 상품이 물류센터에 있다고 생각하고 2주 넘는 시간동안 기다린 꼴입니다. 심지어 기념일 선물이었는데요 ㅎㅎ

세일이나 특가 광고는 푸시알림으로 엄청 보내놓고, 구매 유도하기 위해 쿠폰 왕창 뿌리고, 사람들 모아 상품이 실제로 있다는 보장이 있든 없든 일단 쿠폰써서 구매하게 하고 배송 준비중이라는 말로 안심시켜둔 뒤, 나중에서야 물건 유무 확인하고 품절됐다고 또 사과말씀 돌릴건가요? 그러면 사람들이 그 사이에 만료된 쿠폰 쓰지 못하고 제 값 주고 물건을 구매하니 이건 결국 트렌비의 전략인가요? 별 생각이 다 드네요.

애초에 이러한 프로세스를 허술하게 구성하고 운영한 기획/운영팀에게 책임을 묻고 싶습니다. 고객센터 역시도 말로만 사과할 게 아니라, 이 프로세스에서 시간을 낭비한 애꿎은 유저들에게 확실한 대책 제시를 할 수 있는 메뉴얼을 구축하시면 좋겠습니다.  Cs 직원분께 귀책이 있는 것도 아닌데 계속 정말 죄송하다고만 말씀하시는 분께 이런 이야기 하고 싶지 않아 여기에 남깁니다.",1,"정품 안전성, UX/UI 편의성, 가격&프로모션, 배송, 상품 구색, 상품 설명, 고객센터"
1689,mustit,google,20220919,좋아요 싸게잘사고있어요,5,가격&프로모션
1690,mustit,google,20220919,발란보다 많이비싸네요,1,가격&프로모션
1691,mustit,apple,20220919,좋아용,5,전반적인 만족도&기타
1692,mustit,google,20220919,good,5,전반적인 만족도&기타
1693,balaan,google,20220919,로그인이 안됩니다.. 모바일 검색 카톡연동 가입하고. 앱깔고 로그인하려하니 먹통,1,"UX/UI 편의성, 앱 오류"
1694,mustit,apple,20220918,굿,5,전반적인 만족도&기타
1695,mustit,google,20220918,굿,5,전반적인 만족도&기타
1696,trenbe,google,20220918,as는 백화점에서 지인이 선물해줬다고 하고 받으래요..분명 모든 백화점 as가능하다고 했는데 왜 거짓말을 시키조?,1,전반적인 만족도&기타
1697,balaan,google,20220917,"해외배송 한달이상소요, 고객센터 전화시 불친절응대로 재구매의사 없음",1,"배송, 고객센터"
1698,trenbe,google,20220917,진짜 최고임요!!!,5,전반적인 만족도&기타
1699,mustit,google,20220917,담당자분이 너무 친절하심,5,고객센터
1700,balaan,google,20220917,로딩 속도 너무 느리고 상품을 본후에 뒤로가기하면 스크롤이 다 올라가 있어서 짜증납니다. 이건 기본아닌가요..??,2,"UX/UI 편의성, 앱 오류"
1701,trenbe,google,20220916,별하나도 아까움. 양아치쓰레기앱. 욕도아깝다. 2주동안 기다린 물건이 스크레치가 있다하여 원하시면 재주문해준다해서 기다렸는데 일주일뒤 그 사이 가격이 올랐다면서 차액 5만원을 더 지불하면 준다함. 싫으면 취소하라고. 어이가 없어서 이런게 어딨냐 하자있는 물건이라고 당신들이 정상물품으로 재구매해준다더니 왜 내가 차액을 지불해야하나 그때 세일가였으니 구매한거지 2주나 더 오래 기다리게 해놓고 미안해하긴 커녕 이런 말도 안되는 경우가 어딨냐 그랬더니 구매시 상세페이지에 가격변동이 있을수있다고 홈페이지에 나와있대요 하하.... 그러면서 싫으면 취소하라고 ... 고객을 완전 호구로 아는 양아치앱이에요. 일부러 하자 있는 물건 팔지 못하는것 싸게 파는척 하고 내놓은뒤 스크레치있어 출고 안했다고 해서 재구매 유도한 뒤 가격 높여 받는게 상술인듯.. 아님 스크레치 나서 어차피 못 파는거 고개한테 팔면 그만이고. 양심도 없고 상도덕도 없고 뻔뻔하고 아주 그냥 마인드가 썩었네요.,1,"앱 오류, 가격&프로모션, 상품 구색, 상품 품질, 상품 설명"
1702,trenbe,google,20220916,가격대 넘조아용~백화점에 안가도 편하게 고를수잇구용^~,5,"UX/UI 편의성, 가격&프로모션"
1703,balaan,google,20220916,굿드굿드,5,전반적인 만족도&기타
1704,trenbe,google,20220915,반품도 잘 안되고 반품비 9만원 ㅡ.ㅡ,1,"앱 오류, 가격&프로모션, 배송"
1705,mustit,google,20220915,범고래 나이키 65000원이라고 앱 깔아 보니 어디에도 그 가격은 없네 미끼입니까?,1,가격&프로모션
1706,mustit,google,20220914,최악 광고도 최악 수신거부도 7자리 인증번호를 3초안에 입력못하면 수신거부도 못함 최악 그자체,1,앱 오류
1707,trenbe,apple,20220914,"배송지연 안내가 문의 전에 없는 점은 아쉽지만
합리적인 가격으로 파정 구입했어요
UI가 잘 되어있어서 사용하기도 편하네요
트렌비 최고!!",5,"UX/UI 편의성, 가격&프로모션, 배송, 고객센터"
1708,balaan,google,20220914,가입 귀찮아서 비회원으로 결제했는데 주문확인하려면 무조건 어플 다운받아야함 대체 그럼 비회원주문 왜있는건가요,1,"UX/UI 편의성, 앱 오류"
1709,trenbe,google,20220914,어플 개발자들이 회사를 망조들게 할려나보네요. 업데이트 눌렀더니 대기중으로 무한루프중.ㅎ 업데이트를 안하면 기존 버전으로 들어가야 되는거 아닌가요? ㅉㅉ,1,앱 오류
1710,mustit,google,20220914,판매자가 주문한지 3일짜에 배송준비중 띄워놓더니 지맘대로 취소때림ㅋㅋㅋㅋㅋㅋㅋ골때린다 쓰지마세요 그냥,1,배송
1711,mustit,apple,20220913,배송도 빠르고 여러 상품을 한번에 볼수있어 너무좋고 할인 이런게 잘 볼수있어 너무좋네요,5,"가격&프로모션, 배송, 상품 구색"
1712,trenbe,google,20220913,역대급 개판인 서비스. 상품 결제이후 10일동안 배송정보 업데이트 및 상담 불가. 인생 최악의 고객서비스를 경험해 보고싶은분들께 추천합니다.,1,"앱 오류, 배송, 고객센터"
1713,mustit,google,20220912,크림과똑같은 매장 제품 가격이 5만원 이상 비싸게 올리는 사이트ㅡㅡ,1,가격&프로모션
1714,balaan,google,20220912,로그인이 안됨,1,앱 오류
1715,mustit,apple,20220912,ㅊㅊ,5,전반적인 만족도&기타
1716,balaan,google,20220912,광고는 92%할인 90몇%할인 등 되게 파격적인 세일을 하는거마냥 하면서 막상 들어가보면 원가를 무지막지하게 높여놓고 할인율을 올리는 의미없는짓거리가 되있는 허위광고 투성이에 실상도 엉터리인 앱입니다 럭셔리 쇼핑이 아니라 허위광고 엉터리 쇼핑이 맞겠네요 앱 이름 부터 바꾸세요,1,가격&프로모션
1717,mustit,google,20220910,굿,5,전반적인 만족도&기타
1718,balaan,google,20220910,모든 전상품 정품인가요?,5,정품 안전성
1719,trenbe,google,20220909,30만원돈주고버버리옷을시켰는데2주넘게걸려서받았습니다 그런데옷에보풀이있더군요 떼어질줄알고손으로떼어봤는데정도가너무심해서 반품했는데 공장에서그럴수있다고하자가아니라고택배비를 받더라고요너무기가막히더군요 제가그랬습니다 보풀이라면떼어져야하는데고대로붙어있는데누가그돈주고버버리를사겠냐고소비자입장에서는 택배비만원을떠나서너무기분나쁩니다환불이나빨리해주는것도아니고 기다리는시간도있는데받았을때그런상품오면기분이어떤지사진까지첨부하고싶습니다이게하자가아니면어떤게하자고문제인지누가이런식으로옷을만듭니까!!,1,"가격&프로모션, 배송, 상품 품질"
1720,mustit,apple,20220909,ㅎㅇ,3,전반적인 만족도&기타
1721,mustit,google,20220908,좋아요,5,전반적인 만족도&기타
1722,mustit,google,20220908,굿,5,전반적인 만족도&기타
1723,balaan,google,20220908,진짜 어플 속도가 너무 느려서 답답하고 주문 잘못해서 취소하고 재주문 할려 하는데 취소도 하루 종일 걸리고 고객센터 들어가서 문의 하려는데 너무 느려서 영업시간 지났다네요 진짜 최악의 어플입니다,1,"앱 오류, 고객센터"
1724,mustit,google,20220906,요즘 옷들 신상 유행옷들을 추천해줘서 좋아요,5,전반적인 만족도&기타
1725,mustit,apple,20220906,잘 모아져있음 간편함,5,UX/UI 편의성
1726,mustit,google,20220906,좋아요,5,전반적인 만족도&기타
1727,mustit,google,20220905,굳!,5,전반적인 만족도&기타
1728,balaan,google,20220905,좋늠,5,전반적인 만족도&기타
1729,balaan,google,20220905,광고 보고 옷이 이뻐서 클릭하니 발란으로 연결은 되는데 광고 하던 옷이 아니고 메인 페이지로 가면 그옷은 어찌 구매하나요 모바일로 보는데 광고에서 옷 이름이 나오는거도 아니고 달랑 이미지만 있어서 클릭하면 옷을 찾을수가 없어요,3,UX/UI 편의성
1730,trenbe,google,20220905,반품시 불만족,1,배송
1731,trenbe,google,20220905,아주만족입니다,5,전반적인 만족도&기타
1732,mustit,apple,20220905,진심 개좋음,5,전반적인 만족도&기타
1733,trenbe,apple,20220905,쓰지마세여 제발 차라리 번개장터나 당근마켓이 훨나음 괜히 택배비 날림 에휴;,1,배송
1734,mustit,google,20220905,쓰윽~~둘러보기 좋음 ㅎ,5,UX/UI 편의성
1735,mustit,google,20220905,조아요 ㅎㅎ,5,전반적인 만족도&기타
1736,balaan,google,20220904,"상품받았을때 확인해보니 퀄리티가 가품못지 않더라구요. 마감처리도 잘 안되어있고, 정가품 문의해보니 (다행히)정품은 맞다고 하더라구요. 요즘 발란 말 많던데 그냥 다른 어플 쓰시는게 나을듯 싶네요. 구입 후 리뷰보고 고객센터 문의 안된다고 하길래 포기하고 그냥 입기로 했어요.",1,"정품 안전성, 앱 오류, 고객센터"
1737,mustit,google,20220904,좋아오,5,전반적인 만족도&기타
1738,trenbe,apple,20220903,상담 서비스 진짜 느립니다 주말에 1시간째 기다려도 답장을 안 주시네요 평일은 그래도 20~30분 만에 주는데 주말은 개느려요 그리고 위탁 판매 맡겼는데 판매 현황이 오류인지 뭔지 안 뜨네요,2,"앱 오류, 고객센터"
1739,mustit,google,20220903,구웃,5,전반적인 만족도&기타
1740,mustit,apple,20220903,빠른 배송 너무 좋습니다.,5,배송
1741,trenbe,google,20220903,아니 앱 사용하는데 손가락확대가 안되나요ㅠㅠ,4,앱 오류
1742,balaan,google,20220902,"상품도착예정일이 지나서도 제품 출고가 확인되지 않고 상담원께서는 ""더 기다리라. 그렇지않으면 수수료는 고객님 부담""으로 일관하시네요. 업체 측 과실인데 왜 고객이 취소 수수료를 물어야할까요?",1,"가격&프로모션, 배송, 고객센터"
1743,mustit,google,20220902,굿,5,전반적인 만족도&기타
1744,mustit,apple,20220901,할인도 많이 하고 좋네요,5,가격&프로모션
1745,trenbe,apple,20220901,어디 보따리상들이 들어와서 장사를 하는지 몰라도 구입하고 결제 하면 품절이라고 환불되고. 하나는 현지 바잉 시도중이라고 시간만 질질끌고…동네 구멍가게도 이렇게 운영하면 망함.,1,상품 구색
1746,mustit,apple,20220901,ㄴㄴㄴ,5,전반적인 만족도&기타
1747,balaan,google,20220901,낚시질 짱! 언제부턴가 작은게 싸고 큰게 비쌈ㅋ 차야? ㅋ 작은건 겁나 할인광고! 큰건 돈 더 내놔ㅋ,2,가격&프로모션
1748,mustit,google,20220901,여기 믿음직한 명품 쇼핑몰 백만번 고민하고 첫구매했는데 대만족입니다 판매자정보 정확하고 할인쿠폰도 마니주고 가격도 타싸이트에비해 좀더 저렴히 구입가능하네요 1년as가능때문에라도 여기서 구입하게되네요 몬가 관리받는 느낌?,5,"정품 안전성, 가격&프로모션"
1749,trenbe,google,20220901,아니 왜 리뷰를 삭제하지? 일단 제품검색했을때 일단 가격비교를 하기힘들게 셀러들이 상품명을 엉망으로 올린다 세일많이하는것처럼 보일려고 오픈마켓보다 정사 훨씬비싼것 천지 정품 검수 어쩌고 자랑하지만 검수사진도 없거나 사진하나 달랑 떠있고 자체 상품설명 자세한 설명이 없는 상품이 대다수,1,"정품 안전성, UX/UI 편의성, 가격&프로모션, 상품 구색, 상품 설명"
1750,mustit,apple,20220831,"판매자 관리좀 제대로 해주세요
구매한지 한달 넘어서 상품 받았고 환불 불가한 상품이라 어쩔수 없이 손해보고 매물 내놨습니다..
제품만 빨리 왔어도.. 환불 가능한 시스템만 잘 구축해놨어도 제가 손해를 봤을까요?
요즘 명품 판매 하는 곳들 많아지는데 머스트잇은 앞으로 절대 사용 안할겁니다",1,상품 구색
1751,trenbe,google,20220830,유튜브에서 광고 보고 궁금해서 깔아봤는데 요거 괜찮은 앱 같네요 ㅎㅎ 일단 브랜드가 너무 많아서 좋아요!!!!,5,상품 구색
1752,mustit,google,20220830,우영미 10만원 올리는건 좀 아니지않나..,1,가격&프로모션
1753,mustit,google,20220830,별로...,1,전반적인 만족도&기타
1754,trenbe,google,20220830,역시 믿고 사는 트렌비! 정품 확실하니까 의심할 여지 없이 매번 구매하게 되네용~~,5,정품 안전성
1755,mustit,google,20220829,굳굳,5,전반적인 만족도&기타
1756,trenbe,google,20220829,한참 기다리게 해놓고 또 지연된다고 취소해준다고 했으면서 취소도 빠르지 않네요 대단하다 정말,1,전반적인 만족도&기타
1757,mustit,apple,20220828,Good,5,전반적인 만족도&기타
1758,balaan,google,20220828,ㅂㄴ588ㅁ 으ㅁㄱ이조 ㄷ ㅇ ㅈ ㅇ ㄷㄷㄷㅈㄷㅇㅈㅇㅡ,4,전반적인 만족도&기타
1759,trenbe,apple,20220827,환불도 주말에만 안들어온다면서 다른 쇼핑몰에서는 바로 바로 해주던대 온라인임에도 불구하고 환불을 하면 최소 4일을 걸려서 환불을 해주고 예정일보다 배송이 늦어진 상품이 언제 오는지 자기네들도 모른다고 하네 ㅋㅋ,1,"앱 오류, 배송, 상품 구색"
